year,month,day,weekend,hour,collision_type,injury_type,primary_factor,reported_location,unique_id
2015,12,1,Weekend,1300,1-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,S FAIRFAX & SCHACHT,4132
2015,12,6,Weekday,1300,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,W GORDON,4133
2015,12,2,Weekday,1000,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR46 & UNIONVILLE,4134
2015,12,2,Weekday,900,2-Car,No injury/unknown,UNSAFE BACKING,1800 N RANGE RD & RANGE,4135
2015,12,2,Weekday,900,2-Car,Incapacitating,FOLLOWING TOO CLOSELY,CURRY & PROFILE,4136
2015,12,2,Weekday,1000,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,8TH & COLLEGE,4137
2015,12,2,Weekday,1100,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,14TH & WALNUT,4138
2015,12,2,Weekday,1500,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,E 3RD & S SMITH,4139
2015,12,2,Weekday,1700,1-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,DUNN & SR37N,4140
2015,12,2,Weekday,1800,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,ARLINGTON & SR46W,4141
2015,12,2,Weekday,2200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR46W & UNIONVALLEY,4142
2015,12,2,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,FORREST PARK & SMITH,4143
2015,12,2,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR4400W & UNIONVALLEY,4144
2015,12,2,Weekday,2100,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,E HILLSIDE & S OLIVE,4145
2015,12,3,Weekday,2000,2-Car,No injury/unknown,UNSAFE BACKING,COOLIDGE & S MADISON,4146
2015,12,2,Weekday,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,EAST 3RD & SOUTH SMITH,4147
2015,12,3,Weekday,1400,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,LONGVIEW & PETE ELLIS,4148
2015,12,3,Weekday,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,3RD & LIBERTY,4149
2015,12,3,Weekday,1600,2-Car,No injury/unknown,UNSAFE BACKING,3400 INDIAN CREEK & FARINTON,4150
2015,12,2,Weekday,1800,2-Car,No injury/unknown,VIEW OBSTRUCTED,E 4TH & S WASHINGTON,4151
2015,12,3,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S KEGG & W TAPP,4152
2015,12,1,Weekend,1600,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,E GROSS & S FRIENDSHIP,4153
2015,12,2,Weekday,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,N CURRY & W VERNAL,4154
2015,12,3,Weekday,1700,Moped/Motorcycle,No injury/unknown,IMPROPER PASSING,SOUTH GORE & SOUTH OLD SR 37,4155
2015,12,3,Weekday,1900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR45W,4156
2015,12,4,Weekday,100,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,3RD & PETE ELLIS,4157
2015,12,4,Weekday,700,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,SR37S,4158
2015,12,4,Weekday,900,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,SR37N & SR45W,4159
2015,12,4,Weekday,1200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E 3RD & PETE ELLIS,4160
2015,12,4,Weekday,1600,2-Car,Incapacitating,FOLLOWING TOO CLOSELY,DUNN & SR 45 46 BYPASS,4161
2015,12,4,Weekday,1600,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,SOUTH LIBERTY & WEST 3RD,4162
2015,12,4,Weekday,1900,1-Car,Incapacitating,OBSTRUCTION NOT MARKED,S PATTERSON & W PROSPECT,4163
2015,12,4,Weekday,500,2-Car,No injury/unknown,LEFT OF CENTER,HARTSTRAIT & SR46W,4164
2015,12,3,Weekday,100,1-Car,Incapacitating,UNSAFE SPEED,W MAY,4165
2015,12,5,Weekday,100,2-Car,No injury/unknown,UNSAFE BACKING,E 10TH,4166
2015,12,4,Weekday,2100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E WINSLOW & S WALNUT STREET,4167
2015,12,5,Weekday,600,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,KIRKWOOD & S WALNUT,4168
2015,12,4,Weekday,1200,2-Car,No injury/unknown,UNSAFE SPEED,10TH & SR46E,4169
2015,12,4,Weekday,1200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,GORDON & OLD 37,4170
2015,12,3,Weekday,1700,2-Car,No injury/unknown,UNSAFE BACKING,E 3RD,4171
2015,12,5,Weekday,2300,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,N MAPLE GROVE & W ARLINGTON,4172
2015,12,5,Weekday,1100,2-Car,No injury/unknown,UNSAFE BACKING,OLD 37 S,4173
2015,12,4,Weekday,900,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,ANDERSON & DORA,4174
2015,12,4,Weekday,1100,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,HAYS & SR446S,4175
2015,12,5,Weekday,1200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,NORTH & WALNUT,4176
2015,12,5,Weekday,1000,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,GATES,4177
2015,12,7,Weekend,200,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,S BREEDEN & SR45W,4178
2015,12,7,Weekend,0,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,E BAYLESS & N SR 37 BUSINESS,4179
2015,12,5,Weekday,1000,2-Car,No injury/unknown,OTHER (ENVIRONMENTAL) - EXPLAIN IN NARR,INGRAM & SR37S,4180
2015,12,4,Weekday,1700,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,DILLMAN & S OLD SR 37,4181
2015,12,5,Weekday,2200,2-Car,No injury/unknown,UNSAFE BACKING,W FESTIVE,4182
2015,12,7,Weekend,200,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,INGRAM & SR37,4183
2015,12,1,Weekend,0,1-Car,No injury/unknown,IMPROPER LANE USAGE,NORTH & WALNUT,4184
2015,12,1,Weekend,0,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,BASSWOOD & BLOOMFIELD,4185
2015,12,1,Weekend,1100,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,10 & SR46E,4186
2015,12,2,Weekday,900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,OLD STATE ROAD 37 & SR37S,4187
2015,12,1,Weekend,600,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,SR37 & ZIKES,4188
2015,12,1,Weekend,1600,1-Car,Incapacitating,UNSAFE SPEED,I69S,4189
2015,12,2,Weekday,700,1-Car,No injury/unknown,ROADWAY SURFACE CONDITION,FARR ROAD & FISH ROAD,4190
2015,12,2,Weekday,1400,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,ASSOCIATION & SALE,4191
2015,12,2,Weekday,1700,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,E 3RD & WALNUT,4192
2015,12,2,Weekday,1700,2-Car,No injury/unknown,LEFT OF CENTER,RUNKLE & S WELMIR,4193
2015,12,2,Weekday,700,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,FARRINGTON & MARKET,4194
2015,12,7,Weekend,1500,1-Car,Incapacitating,RAN OFF ROAD RIGHT,E MARIE & S FAIRFAX,4195
2015,12,1,Weekend,1600,3+ Cars,No injury/unknown,UNSAFE SPEED,W SR 45,4196
2015,12,3,Weekday,600,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,MONROE DAM & SR37S,4197
2015,12,2,Weekday,1200,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,BASSWOOD & MULLER,4198
2015,12,2,Weekday,700,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,FAIRFAX & WALNUT STREET,4199
2015,12,2,Weekday,1500,Bus,No injury/unknown,UNSAFE LANE MOVEMENT,S COLLEGE & W KIRKWOOD,4200
2015,12,3,Weekday,1700,1-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,SR37S & W 3RD,4201
2015,12,3,Weekday,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,BLOOMFIELD & STATE ROAD 37 RAMP 15,4202
2015,12,3,Weekday,2100,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,3RD & LIBERTY,4203
2015,10,1,Weekend,1200,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,ATWATER & MITCHELL,4204
2015,12,4,Weekday,1200,3+ Cars,No injury/unknown,IMPROPER TURNING,NORTH CURRY PIKE & PROFILE PARKWAY,4205
2015,12,4,Weekday,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SOUTH FAIRFAX & SOUTH WALNUT STREET,4206
2015,12,2,Weekday,2200,1-Car,Incapacitating,RAN OFF ROAD RIGHT,ALLEN & BLOOMFIELD,4207
2015,12,4,Weekday,1800,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,I69,4208
2015,12,2,Weekday,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,CURRY & FARMER,4209
2015,12,3,Weekday,500,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,MCNEELY,4210
2015,12,5,Weekday,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,LONGVIEW & PETE ELLIS,4211
2015,12,5,Weekday,1100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,CONSTITUTION & LIBERTY,4212
2015,12,5,Weekday,1400,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E 4TH & WALNUT,4213
2015,12,4,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,CONSTITUTION & LIBERTY,4214
2015,12,3,Weekday,1600,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,N DANIELS,4215
2015,12,5,Weekday,1500,2-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,SUMMIT & W 13TH,4216
2015,12,4,Weekday,2100,2-Car,No injury/unknown,UNSAFE BACKING,RAUBS,4217
2015,12,4,Weekday,900,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,BURMA & SR37,4218
2015,12,3,Weekday,1400,2-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,INGRAM & SR37S,4219
2015,12,2,Weekday,800,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,OLD STATE ROAD 37 SOUTH & WEST CHUMLEY,4220
2014,4,5,Weekday,900,3+ Cars,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,SR45W & WALMART,4221
2014,1,5,Weekday,1700,2-Car,No injury/unknown,UNSAFE BACKING,EAST 7TH ST,4222
2014,10,3,Weekday,1200,1-Car,No injury/unknown,OVERSIZE/OVERWEIGHT LOAD,S 3RD & W 4TH,4223
2014,9,6,Weekend,2000,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,ADAMS & MONROE ST,4224
2014,10,6,Weekday,700,3+ Cars,Incapacitating,FOLLOWING TOO CLOSELY,S WALNUT & SOUTH,4225
2014,3,6,Weekday,800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,CROSSOVER ROAD & SR37N,4226
2014,10,2,Weekday,1300,Moped/Motorcycle,Incapacitating,LEFT OF CENTER,OLD RICHARDSON & SR446S,4227
2014,9,2,Weekday,1600,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,HACKERS CREEK RD & MAIN FOREST,4228
2014,9,1,Weekend,300,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,OLD DUTCH CHURCH RD & RED HILL ROAD RD,4229
2014,5,3,Weekday,500,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,WOODCREST DR,4230
2014,3,6,Weekend,2000,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,BOTTOM & SR37S,4231
2014,10,5,Weekday,0,1-Car,No injury/unknown,UNSAFE SPEED,GOURLEY PK & OLD STATE ROAD 37,4232
2014,7,7,Weekend,800,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,E MAIN FORREST & NÃ‚Â ROSENBAUMÃ‚Â  RD,4233
2014,1,6,Weekend,2000,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,N CROSSOVER & SR37N,4234
2014,3,2,Weekday,600,1-Car,Non-incapacitating,ROADWAY SURFACE CONDITION,BOTTOM ROAD & SR37N,4235
2014,2,6,Weekday,1500,2-Car,No injury/unknown,LEFT OF CENTER,HWY 37 SOUTH & OLD ST RD 37 SOUTH RD,4236
2014,10,2,Weekday,1100,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,BUSKIRK & FRY,4237
2014,9,1,Weekend,400,1-Car,Incapacitating,RAN OFF ROAD RIGHT,NORTH UNION VALLEY RD & WEST TANGLEWOOD,4238
2014,4,7,Weekend,100,1-Car,Fatal,OBSTRUCTION NOT MARKED,MOON RD & W SAND COLLEGE,4239
2014,3,7,Weekend,1000,1-Car,Non-incapacitating,ANIMAL/OBJECT IN ROADWAY,BURMA RD & SALEM,4240
2014,1,4,Weekday,1800,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,OLD ST RD 37S & SR37S,4241
2014,10,6,Weekend,2200,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,BRYANTS CREEK & SR37N,4242
2014,3,1,Weekday,2200,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,BURMA RD & SPRADLING,4243
2014,1,7,Weekend,2300,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,OLD STATE RD 37 RD & SAMPLE,4244
2014,12,6,Weekday,1500,1-Car,Non-incapacitating,DRIVER ILLNESS,BRYANTS CREEK & SR37N,4245
2014,1,1,Weekday,2200,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,BRYANTS CREEK & SR37N,4246
2014,4,1,Weekend,1400,2-Car,Non-incapacitating,UNSAFE LANE MOVEMENT,BURMA & SR37N,4247
2014,1,2,Weekday,1500,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,BURMA & SR37N,4248
2014,4,7,Weekend,200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,NORTH MOUNT PLEASANT & WEST BURMA RD,4249
2014,2,3,Weekday,700,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,SR37S,4250
2014,12,7,Weekend,300,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,BURMA & SR37N,4251
2014,11,1,Weekday,1900,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,BURMA & SR37N,4252
2014,2,3,Weekday,800,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,BURMA & SR37S,4253
2014,6,2,Weekday,500,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,SR37N & WEST BURMA,4254
2014,10,5,Weekday,700,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,SR37,4255
2014,7,7,Weekend,2100,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,BURMA & SR37N,4256
2014,4,4,Weekday,600,Pedestrian,Non-incapacitating,PEDESTRIAN ACTION,WEST WOLF MOUNTAIN RD,4257
2014,3,3,Weekday,1400,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,N COUNTY LINE RD & N WOLF MOUNTAIN,4258
2014,8,3,Weekday,2100,1-Car,No injury/unknown,UNSAFE SPEED,BEAN BLOSSOM & MAIN FOREST RD,4259
2014,3,3,Weekday,800,2-Car,No injury/unknown,IMPROPER LANE USAGE,N CROSSOVER & SR37S,4260
2014,2,6,Weekday,1500,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,N BUSKIRK & W FRY RD,4261
2014,2,4,Weekday,900,Bus,No injury/unknown,UNSAFE BACKING,8223 N BOTTOM RD & W PRATHER,4262
2014,10,1,Weekend,1300,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37 & SR45W,4263
2014,3,1,Weekend,500,2-Car,Non-incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,E CHAMBERS & SR37N,4264
2014,4,3,Weekday,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,CHAMBERS & SR37N,4265
2014,10,4,Weekday,1300,2-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,DILLMAN & VICTOR,4266
2014,11,3,Weekday,1900,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,CHAMBERS & SR37N,4267
2014,1,1,Weekend,1600,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,CHAMBERS PIKE & SR37,4268
2014,12,5,Weekday,1700,3+ Cars,Incapacitating,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,SR37S & W VERNAL,4269
2014,9,2,Weekday,200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,CHAMBERS & SR37N,4270
2014,6,5,Weekday,0,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,BURMA & SR37S,4271
2014,7,2,Weekday,1100,2-Car,No injury/unknown,TIRE FAILURE OR DEFECTIVE,CROSSOVER & SR37N,4272
2014,1,5,Weekday,800,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,CHAMBERS & SR37N,4273
2014,10,7,Weekend,1400,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,8600 STINSVILLE RD & MAIN,4274
2014,4,4,Weekday,1700,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,N OLD DUTCH CHURCH & N RED HILL RD,4275
2014,7,2,Weekday,800,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,SMITH PIKE PIKE & WOODYARD ROAD,4276
2014,1,5,Weekday,1600,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,N RED HILL & W WALKER LN,4277
2014,3,2,Weekday,1300,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,MOUNT TABOR RD,4278
2014,6,4,Weekday,600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,NORTH FOX HOLLOW & SR37N,4279
2014,1,6,Weekday,900,2-Car,No injury/unknown,IMPROPER LANE USAGE,NORTH BOTTOM & NORTH WOODALL RD,4280
2014,10,4,Weekday,700,1-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,BOTTOM RDS & DITTEMORE,4281
2014,10,7,Weekend,1800,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,N FISH,4282
2014,12,5,Weekday,1700,1-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,STATE ROAD 37 N,4283
2014,5,7,Weekend,1500,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,BOTTOM RD & WOODALL,4284
2014,10,4,Weekday,700,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,HEDRICK & STINESVILLE,4285
2014,5,3,Weekday,800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,OLD STATE 37 & SR37S,4286
2014,1,1,Weekend,900,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,MOUNT TABOR RD & WOODLAND,4287
2014,4,7,Weekend,1600,1-Car,Non-incapacitating,UNSAFE SPEED,MT TABOR RD & WOODLAND,4288
2014,7,3,Weekday,900,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,WOODALL RD & WOODLAND,4289
2014,7,4,Weekday,600,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,E ANDERSON RD & N LOW GAP RD RD,4290
2014,11,2,Weekday,500,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,SR36N & W VERNAL,4291
2014,8,5,Weekday,600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,COUNTY LINE & SR46W,4292
2014,12,5,Weekday,0,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,HEDRICK,4293
2014,1,5,Weekday,1900,1-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,N MT GILEAD & SR45E,4294
2014,2,1,Weekend,1200,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,SR37N & WINERY,4295
2014,7,2,Weekday,2000,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,WOODALL & WOODLAND RD,4296
2014,9,7,Weekend,1400,2-Car,No injury/unknown,UNSAFE SPEED,SR37N & WINERY RD,4297
2014,10,6,Weekday,1400,3+ Cars,Non-incapacitating,LEFT OF CENTER,MERRITT & SR446S,4298
2014,2,5,Weekday,1500,2-Car,No injury/unknown,TIRE FAILURE OR DEFECTIVE,HEDRICK & SR46W,4299
2014,11,1,Weekend,1100,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,BOTTOM & SR37,4300
2014,7,6,Weekday,1300,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,BOTTOM & SR37N,4301
2014,8,2,Weekday,500,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,BOTTOM RD,4302
2014,6,6,Weekend,2100,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,SR37N & THAMES,4303
2014,7,6,Weekday,500,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,N BARR & N MT TABOR,4304
2014,7,4,Weekday,2200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,WOODALL RD & WOODLAND,4305
2014,1,7,Weekend,2100,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,SR46 & STINESVILLE RD,4306
2014,4,1,Weekend,1200,2-Car,No injury/unknown,UNSAFE BACKING,37 HWY,4307
2014,5,7,Weekend,2300,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,SR46E & STINESVILLE ROAD,4308
2014,11,3,Weekday,1200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,NORTHSHORE,4309
2014,3,7,Weekend,1100,2-Car,No injury/unknown,IMPROPER TURNING,S LIBERTY DR & W 3RD,4310
2014,11,2,Weekday,2000,2-Car,No injury/unknown,INSECURE/LEAKY LOAD,N PURCELL & SR37N,4311
2014,8,2,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR37N,4312
2014,9,1,Weekend,1400,1-Car,No injury/unknown,ACCELERATOR FAILURE OR DEFECTIVE,SR37N,4313
2014,9,5,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SAMPLE & SR37N,4314
2014,3,1,Weekend,300,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,E SAMPLE & SR37N,4315
2014,3,2,Weekday,1700,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,E ANDERSON RD,4316
2014,1,7,Weekend,2300,1-Car,Non-incapacitating,ANIMAL/OBJECT IN ROADWAY,SAMPLE & SR37S,4317
2014,9,1,Weekend,1500,Moped/Motorcycle,Non-incapacitating,RAN OFF ROAD RIGHT,COYLE & SHILO RD,4318
2014,12,4,Weekday,1000,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR46W & STINESVILLE,4319
2014,11,7,Weekend,0,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,SAMPLE & SR37N,4320
2014,8,1,Weekend,1100,1-Car,Non-incapacitating,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,COWDEN RD & MT TABOR,4321
2014,10,7,Weekend,400,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,SR46W & STINESVILLE,4322
2014,7,4,Weekday,1100,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,E ANDERSON RD & N OLD STATE ROAD 37,4323
2014,8,6,Weekday,800,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,E ANDERSON RD & N OLD STATE ROAD 37,4324
2014,10,5,Weekday,1100,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,E ANDERSON RD & N OLD STATE 37,4325
2014,1,4,Weekday,1900,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,ANDERSON RD & DORA,4326
2014,9,2,Weekday,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,N WAYPORT & SR37S,4327
2014,4,1,Weekend,500,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,45 46 BYPASS & NORTH WALNUT ST,4328
2014,8,1,Weekend,1600,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,NORTH MAPLE GROVE RD & WEST DELAP,4329
2014,3,1,Weekend,1600,1-Car,No injury/unknown,UNSAFE BACKING,DELAP RD,4330
2014,1,4,Weekday,1300,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,SR37 & WAYPORT,4331
2014,1,6,Weekday,1400,2-Car,No injury/unknown,UNSAFE SPEED,N WAYPORT & SR37N,4332
2014,8,2,Weekday,2100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR37N & WAYPORT,4333
2014,9,1,Weekend,0,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR37N & WAYPORT,4334
2014,9,3,Weekday,500,Moped/Motorcycle,No injury/unknown,UNSAFE LANE MOVEMENT,SR37N & WAYPORT,4335
2014,11,6,Weekday,1800,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,SR37N & WAYPORT,4336
2014,11,2,Weekday,1200,2-Car,No injury/unknown,TIRE FAILURE OR DEFECTIVE,SR37 & SR37N,4337
2014,12,4,Weekday,1600,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,SR37 & WEST FULLERTON,4338
2014,12,5,Weekday,700,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,MOUNT TABOR,4339
2014,5,6,Weekday,1800,1-Car,Non-incapacitating,UNSAFE LANE MOVEMENT,N WAYPORT & SR37N,4340
2014,1,4,Weekday,1600,2-Car,No injury/unknown,ROADWAY SURFACE CONDITION,DELAP & WOODALL RD,4341
2014,4,3,Weekday,300,1-Car,Incapacitating,RAN OFF ROAD RIGHT,N MT GILEAD RD & UPPER BIRDIE GALYAN,4342
2014,7,4,Weekday,2200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,SR37N & WAYPORT,4343
2014,8,6,Weekend,1900,1-Car,Non-incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,SR37N & WAYPORT,4344
2014,11,2,Weekday,800,Bus,Non-incapacitating,LEFT OF CENTER,CHAFIN CHAPEL & SR46W,4345
2014,9,5,Weekday,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,CHAFIN CHAPEL & SR46W,4346
2014,1,5,Weekday,100,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,CHAFIN CHAPEL & SR46W,4347
2014,10,4,Weekday,800,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,OLD ST RD 37 & S ROGERS,4348
2014,10,4,Weekday,1500,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,MILLER,4349
2014,1,7,Weekend,2000,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,EAST SPARKS & SR37N,4350
2014,5,2,Weekday,1500,2-Car,Incapacitating,LEFT OF CENTER,SR46W & W FLATWOODS,4351
2014,2,7,Weekend,0,2-Car,Fatal,LEFT OF CENTER,FLATWOODS & SR46W,4352
